run_id,commit_sha,commit_message,status,workflow_duration,job_name,job_duration,step_name,step_status,step_started_at,step_completed_at,step_duration_seconds,test_count,test_failures,timestamp,artifact_size,failure_type
27048597435,7ebd17a,exp: baseline recuperado (tudo verde),success,2026-06-06T01:21:58Z,build-and-test,2026-06-06T01:21:58Z,Complete job,completed,2026-06-06T01:21:56Z,2026-06-06T01:21:56Z,0.0,0,0,2026-06-06T01:21:18Z,411,
27048558487,32663bc,exp: teste com sleep 30s,success,2026-06-06T01:20:40Z,build-and-test,2026-06-06T01:20:36Z,Set up job,completed,2026-06-06T01:19:43Z,2026-06-06T01:19:44Z,1.0,0,0,2026-06-06T01:19:40Z,405,
27048558487,32663bc,exp: teste com sleep 30s,success,2026-06-06T01:20:40Z,build-and-test,2026-06-06T01:20:36Z,Checkout código,completed,2026-06-06T01:19:44Z,2026-06-06T01:19:45Z,1.0,0,0,2026-06-06T01:19:40Z,405,
27048558487,32663bc,exp: teste com sleep 30s,success,2026-06-06T01:20:40Z,build-and-test,2026-06-06T01:20:36Z,Setup Python,completed,2026-06-06T01:19:45Z,2026-06-06T01:19:46Z,1.0,0,0,2026-06-06T01:19:40Z,405,
27048558487,32663bc,exp: teste com sleep 30s,success,2026-06-06T01:20:40Z,build-and-test,2026-06-06T01:20:36Z,Instalar dependências,completed,2026-06-06T01:19:46Z,2026-06-06T01:20:01Z,15.0,0,0,2026-06-06T01:19:40Z,405,
27048558487,32663bc,exp: teste com sleep 30s,success,2026-06-06T01:20:40Z,build-and-test,2026-06-06T01:20:36Z,Lint com flake8,completed,2026-06-06T01:20:01Z,2026-06-06T01:20:01Z,0.0,0,0,2026-06-06T01:19:40Z,405,
27048558487,32663bc,exp: teste com sleep 30s,success,2026-06-06T01:20:40Z,build-and-test,2026-06-06T01:20:36Z,Executar testes,completed,2026-06-06T01:20:01Z,2026-06-06T01:20:33Z,32.0,0,0,2026-06-06T01:19:40Z,405,
27048558487,32663bc,exp: teste com sleep 30s,success,2026-06-06T01:20:40Z,build-and-test,2026-06-06T01:20:36Z,Gerar artefato com resultados,completed,2026-06-06T01:20:33Z,2026-06-06T01:20:34Z,1.0,0,0,2026-06-06T01:19:40Z,405,
27048558487,32663bc,exp: teste com sleep 30s,success,2026-06-06T01:20:40Z,build-and-test,2026-06-06T01:20:36Z,Post Setup Python,completed,2026-06-06T01:20:34Z,2026-06-06T01:20:34Z,0.0,0,0,2026-06-06T01:19:40Z,405,
27048558487,32663bc,exp: teste com sleep 30s,success,2026-06-06T01:20:40Z,build-and-test,2026-06-06T01:20:36Z,Post Checkout código,completed,2026-06-06T01:20:34Z,2026-06-06T01:20:34Z,0.0,0,0,2026-06-06T01:19:40Z,405,
27048558487,32663bc,exp: teste com sleep 30s,success,2026-06-06T01:20:40Z,build-and-test,2026-06-06T01:20:36Z,Complete job,completed,2026-06-06T01:20:34Z,2026-06-06T01:20:34Z,0.0,0,0,2026-06-06T01:19:40Z,405,
27048522053,1ef3d29,exp: requirements quebrado (lib fake),failure,2026-06-06T01:18:19Z,build-and-test,2026-06-06T01:18:18Z,Set up job,completed,2026-06-06T01:18:08Z,2026-06-06T01:18:09Z,1.0,,1,2026-06-06T01:18:06Z,0,setup_failure
27048522053,1ef3d29,exp: requirements quebrado (lib fake),failure,2026-06-06T01:18:19Z,build-and-test,2026-06-06T01:18:18Z,Checkout código,completed,2026-06-06T01:18:09Z,2026-06-06T01:18:10Z,1.0,,1,2026-06-06T01:18:06Z,0,setup_failure
27048522053,1ef3d29,exp: requirements quebrado (lib fake),failure,2026-06-06T01:18:19Z,build-and-test,2026-06-06T01:18:18Z,Setup Python,completed,2026-06-06T01:18:10Z,2026-06-06T01:18:12Z,2.0,,1,2026-06-06T01:18:06Z,0,setup_failure
27048522053,1ef3d29,exp: requirements quebrado (lib fake),failure,2026-06-06T01:18:19Z,build-and-test,2026-06-06T01:18:18Z,Instalar dependências,completed,2026-06-06T01:18:12Z,2026-06-06T01:18:16Z,4.0,,1,2026-06-06T01:18:06Z,0,setup_failure
27048522053,1ef3d29,exp: requirements quebrado (lib fake),failure,2026-06-06T01:18:19Z,build-and-test,2026-06-06T01:18:18Z,Lint com flake8,completed,2026-06-06T01:18:16Z,2026-06-06T01:18:16Z,0.0,,1,2026-06-06T01:18:06Z,0,setup_failure
27048522053,1ef3d29,exp: requirements quebrado (lib fake),failure,2026-06-06T01:18:19Z,build-and-test,2026-06-06T01:18:18Z,Executar testes,completed,2026-06-06T01:18:16Z,2026-06-06T01:18:16Z,0.0,,1,2026-06-06T01:18:06Z,0,setup_failure
27048522053,1ef3d29,exp: requirements quebrado (lib fake),failure,2026-06-06T01:18:19Z,build-and-test,2026-06-06T01:18:18Z,Gerar artefato com resultados,completed,2026-06-06T01:18:16Z,2026-06-06T01:18:16Z,0.0,,1,2026-06-06T01:18:06Z,0,setup_failure
27048522053,1ef3d29,exp: requirements quebrado (lib fake),failure,2026-06-06T01:18:19Z,build-and-test,2026-06-06T01:18:18Z,Post Setup Python,completed,2026-06-06T01:18:16Z,2026-06-06T01:18:16Z,0.0,,1,2026-06-06T01:18:06Z,0,setup_failure
27048522053,1ef3d29,exp: requirements quebrado (lib fake),failure,2026-06-06T01:18:19Z,build-and-test,2026-06-06T01:18:18Z,Post Checkout código,completed,2026-06-06T01:18:16Z,2026-06-06T01:18:16Z,0.0,,1,2026-06-06T01:18:06Z,0,setup_failure
